脘闷 食后{脘闷},[半小时内自行缓解]
肠鸣 [偶有]{肠鸣}
面色萎黄 {面色黄而少泽}
浮肿 面目或下肢[稍]{浮肿}
排便无力 {排便费力}
﻿脘胁胀痛 [偶尔]发生{胀痛},[半小时内可自行缓解]
腹胀 食后{腹胀},[半小时内自行缓解]
食少纳差
便澹不爽 {大便不成形}
情绪抑郁或烦躁易怒 [偶有]{情绪抑郁或急躁}
喜太息 [偶有]{太息}
肠鸣矢气 {肠鸣矢气}[偶有发生]
腹痛欲泄 {泄后痛减}[偶有发生]
﻿脘胁胀满或胀痛 [偶觉]{胀闷不适},[时间短,可自行缓解]
吞酸 [偶有]{吞酸}
嗳气 [每日3次以下]
呃逆 [每日3次以下]
情志抑郁 [偶尔发生时有发生,但尚能自控]
不欲食 [偶尔]{不欲食}
善太息 [偶尔发生]
胃脘噌杂 [偶尔发生]
﻿脘腹痞闷 食后{脘闷腹胀},[半小时内自行缓解]
口淡不渴 [偶觉]{口淡乏味}
口腻 [偶觉]{口腻}
食少纳呆食欲较差,食量减少低于1/3
大便溏泄 [每日1次,烂便成形]
头身困重 [稍觉]{困重},[不影响活动]
怯寒 [微]{恶风}
腹满 [偶有]{腹满}
腹痛 [偶有]{隐痛}
肠鸣 [偶有]{肠鸣}
肢体浮肿 面目或下肢[稍]{浮肿}
恶心欲呕 [偶有]{恶心}
身目发黄 {目黄而身[稍]黄}
带下量多 {白带较平时[稍]增}
﻿脘腹胀闷 食后{脘闷腹胀},[半小时内自行缓解]
口渴少饮偶觉口渴
食少纳呆食欲较差,食量减少低于1/3
便溏不爽大便不成形,每日1~2次,便时稍觉不爽
肢体困重 [稍觉]{困重},[不影响活动]
身热不扬 {觉发热、按之稍热}
腹胀满 [偶有]{腹胀感}
恶心欲呕 [偶有]{恶心}
身目发黄 {目黄而身稍黄}
﻿胃脘灼热 {胃脘[隐隐]有热感},[偶尔出现]
胃脘疼痛 [有时{隐痛}、每次持续不超过2小时]
口渴喜饮 [偶觉]{口干},[饮水量增加不明显]
口臭 自觉有{口臭}
消谷善饥 {饥饿感}较平时有所{增加},{食量增加}[1/2以下]
{牙龈肿痛} [局限在1个牙位范围,不注意时不觉痛]
{呕血或齿衄} [偶尔出现,出血量少]
{大便秘结偏硬},[1次/日]
小便短黄 {小便黄}
﻿口爆咽干 [偶觉]{口干}
饥不欲食 [时有]{饥饿惑},[但食量无减少]
胃脘灼热 {胃脘[偶有隐隐]热感}
胃脘隐痛 [偶有]{隐痛},[持续时间不超过1小时]
胃脘嘈杂 [偶有]
脘痞不舒 [偶有]
十呕呃逆 [偶有]
{大便干结偏硬},[1次/日]
﻿气短 活动后{气短}
神疲 {精神不振}
乏力 {劳则即乏}
自汗 {皮肤微潮}
懒言 {不喜多言}
﻿面色淡白,萎黄淡白
头晕眼花 [偶尔发生]
心悸 [偶尔发生]
失眠 {睡眠易醒、或睡而不实、晨醒过早},[不影响工作]
手足麻木 [偶尔发生]
月经量少、色淡可月经延期、量少,色淡
脉象细
舌质淡
﻿{刺痛、痛有定处,拒按}[偶尔发生,半小时内可自行缓解]
脉络淤血 [1个部位少量]{脉络瘀血}
皮下瘀斑 [全身2处以下]{瘀斑},因碰撞而起
瘙积 {按之微硬,[轻微]疼痛}
出血 [少量]{出血}
痛经 {月经黑有血块、闭经}[偶有]{痛经,月经色黑}
舌质紫暗,舌体瘀斑、瘀点舌暗红,有瘀点
涩脉或无脉脉涩
肌肤甲错 {手足皮肤粗糙不起鳞屑}
肢体麻木或偏瘫 [偶有]{麻木},[可自行缓解]
痴癲狂躁 [偶有发作,可自行平息]
善忘 [偶有]{健忘}
﻿腰膝酸软 {腰膝酸软}[较轻]
性欲减退 {性欲降低}
畏寒肢冷 [轻度]{畏寒}
精神萎靡 {精神菱靡}
夜尿频多 {夜尿}[2次]
下肢浮肿 {下肢浮肿},[按之微陷]
动则气促 步行则{气促}
发槁齿摇 {发无光泽,牙齿[稍]动}
﻿腰膝酸软 {腰膝酸软},[时而作痛]
五心烦热 {手足心发热}
口干咽燥 [轻微]{口干咽燥}
头晕 [偶有]{头晕}
耳鸣 [偶尔发生]
耳聋 {听力[轻度]减退}
潮热盗汗 [偶尔]{头部潮热汗出}
骨蒸发热 {骨蒸}[偶尔出现]
形体消瘦 {形体[轻度]消瘦}
失眠 [每日睡眠不足4~5小时],{易醒}
健忘 [偶尔]{健忘}
齿松发脱 {牙齿松动,[少量]脱发}
遗精 {遗精}[每周1~2次]
早泄 {短时即泄}
{经少、经闭月经量少}[色红,延期]
舌象{舌质淡红,少薄黄苔}
脉象细数无力
﻿喘促气短 劳作后{气促},[不影响日常生活]
咳声低 {弱咳声低}
易患感冒 每年{感冒}[6次以上]
久咳不愈连续或每年累计{咳嗽}[1~2个月者]
自汗 {皮肤微潮}
恶风 [轻微]{恶风}
神疲 {精神不振}
乏力 {劳则即乏}
少气懒言 {不喜多言}
喘促气短 劳作后{气促},[不影响日常生活]
咳声低 {弱咳声低}
易患感冒 每年{感冒}[6次以上]
久咳不愈连续或每年累计{咳嗽}[1~2个月者]
自汗 {皮肤微潮}
恶风 [轻微]{恶风}
神疲 {精神不振}
乏力 {劳则即乏}
少气懒言 {不喜多言}

