畏寒肢冷 {畏寒肢冷}[欲加衣被]
口干 {口干时常饮水}
便秘 {大便艰难},[数日一行]
﻿夜间卧床 {休息时疼痛或不适频频疼痛}
晨僵或起床后 {痛加重疼痛明显,活动后不能减轻}
行走时疼痛或不适 一行走就疼痛,行走后疼痛加重}
从坐位站立时 {疼痛或不适疼痛明显,需要帮助}
最大行走距离 {(可以伴痛行走)<300m}
日常 {活动不能}
登上标准登机梯 {不能}
走下标准登机梯 {不能}
蹲下或弯曲膝关节 {不能}
在不平的路面上行走 {不能}
﻿疼痛 {任何时候均疼痛},[需经常使用镇痛药]
跛行 {跛行扶双拐,走路明显受限}
功能障碍 {髋关节功能明显受限},[髋关节活动总度数<120°]
﻿腰背疼痛 [7~9度]
腰膝酸软腰 {膝酸软无力},[持续发生不欲站立、行走]
下肢疼痛 [7~9度]
下肢痿弱 [站立、行走(<300m)后即感下肢酸软无力]
步履艰难 [站立、行走困难,不能超过10m]
目眩 [动测目眩,甚则摔倒,严重影响日常生活]
﻿食少纳呆 [饭量减少2/3以上]
体倦乏力 {四肢无力},[不能坚持日常活动]
食后腹胀 {腹胀}[更甚,2小时以内仍不能好转、生活受影响,或服对症药物效果不佳]
大便异常 {稀便},[3次/日以上]
神疲懒言 [精神极度疲乏,偶语]
口淡不渴 [持续口淡无味,整日无口渴感]
腹痛绵绵 [腹痛较明显,持续时间超过2小时,或绵绵不休]
恶心呕吐 [频频恶心,有时欲呕甚或呕吐]
脘闷 [持续]{脘闷腹胀}
肠鸣 [整日]{肠鸣亢进}
面色萎黄 {面色枯黄不泽}
浮肿 [全身明显]{浮肿}
排便无力 [临厕数次努挣难出]
﻿脘胁胀痛 [呈持续痛,需服止痛药]
腹胀 [腹胀不休]
食少 [食量平时减少1/2以上]
便澹不爽 [大便呈糊状,每日多于2次]
情绪 {抑郁或烦躁易怒经常情绪低落抑郁,或烦躁易怒}[难以自我控制]
喜太息 {太息}[频作]
肠鸣矢气 {肠鸣矢气}[频作]
腹痛欲泄 {泄后痛减每日发作}
﻿脘胁胀满或胀痛 [反复发作,疼痛剧烈,需服药才能缓解]
吞酸 [频频吞酸]
嗳气 [每日10次以上]
呃逆 [每日10次以上]
情志 {抑郁}
不欲食 [经常}{不欲食}
善太息 [经常发生]
胃脘噌杂 [经常发生]
﻿脘腹痞闷 [持续脘闷腹胀]
口淡不渴 [持续口淡无味,整日无口渴感]
口腻 [持续口中粘腻]
食少纳呆 [终日不欲进食,食量较病前减少1/2以上]
大便溏泄 [每日5次以上,成稀水样]
头身困重 [困重明显,不欲活动]
怯寒 [怯寒要加衣]
腹满 [每日腹满超过4小时,或持续不减]
腹痛 {反复发作},[疼痛剧烈,难以忍受]
肠鸣 [整日]{肠鸣亢进}
肢体浮肿 [全身]{明显浮肿}
恶心欲呕 [频频恶心,有时欲呕甚或呕吐]
身目发黄 {身目色深黄}
带下量多 [白带较平时明显增多]
﻿脘腹胀闷 [持续]{脘闷腹胀}
口渴 {少饮整日冂渴明显,但不思饮水}
食少纳呆 {终日不欲进食,食量较病前减少}[减少1/2以上]
便溏不爽 {大便溏泄},[每日4次以上,便时不爽]
肢体困重 {困重}[明显,不欲活动]
身热不扬 {全身烘热},[按之烫手]
腹胀满 每日{腹胀满}[超过4小时,或持续不减]
恶心欲呕 [频频恶心,有时欲呕甚或呕吐]
身目发黄 {身目色深黄}
﻿胃脘灼热 {胃脘明显灼热感}、[难以忍受,或持续不解]
胃脘疼痛 {疼痛}[剧烈,难以忍受,需服药缓解，或疼痛较明显]
口渴喜饮 {口干}[明显,饮水量增加1倍以上]
口臭 [明显口臭,令人难近]
消谷善饥 {整日有饥饿感},[食量增加1倍以上]
牙龈肿痛 [超出两个牙位,红肿疼痛难忍、影响工作及休息]
呕血或齿衄 [每日或每2日出现1次以上,出血量较多]
大便秘结 {硬结,伴腹胀},[难解异常,3日以上大便1次]
小便短黄 {小便短赤灼热}
﻿口爆咽干 [明显口干咽燥,持续不解]
饥不欲食 {整日有饥饿感},且[食量减少2/3以上]
胃脘灼热 {胃脘灼热}[感较明显,持续时间超过2小时]
胃脘隐痛 [疼痛较明显,持续时间超过2小时]
胃脘嘈杂 [每日多次发生,甚则持续不缓解]
脘痞不舒 [整日脘痞不舒,持续不解]
十呕呃逆 [频频发生]
大便干结 {硬结,伴腹胀},[难解异常,3次日以上大便1次]
﻿气短 {不动即气短}
神疲精神 [萎疲不振,不能坚持日常活动]
乏力 [不动亦乏]
自汗 {汗出}
懒言 {不欲言语}
﻿面色 {淡白,萎黄苍白或萎黄}
头晕眼花 [反复发作,不易缓解]
心悸 [经常发生]
失眠 [彻夜不眠,难以坚持正常工作]
手足麻木 [经常发生,不易缓解]
月经 {量少、色淡可出现闭经}
脉象 {细数无力或芤}
舌 {质白}
﻿刺痛、{痛有定处,拒按持续疼痛},[疼痛难禁,拒按,需服止痛药才可缓解]
脉络淤血 [3个以上部位或肢端末梢严重脉络瘀血]
皮下瘀斑 [全身3处以上瘀斑、青紫,自行发生]
瘙积 {按之坚硬,疼痛拒按;或自觉疼痛}
出血 [多个部位或重创出血]
{痛经,月经黑有血块、闭经行经腹痛,色黑血块多,闭经}
{舌质紫暗,舌体瘀斑、瘀点舌青紫,或舌下静脉粗张}
{涩脉或无脉无脉,细涩或结代}
肌肤甲错 {全身多处皮肤粗糙,鳞屑脱落}
{肢体麻木或偏瘫肢体麻木、偏瘫或双侧瘫痪}
痴癲 {狂躁}[经常发作,须强行制止或服药治疗]
善忘 [远事遗忘]
﻿腰膝酸软 {腰膝酸软经常作痛}
性欲减退 {阳痿或不育不孕}
畏寒肢冷 [重度]{畏寒,全身发冷},[得温不解]
精神萎靡 {精神萋靡不振},[反应迟钝]
夜尿频 [多夜尿4次或以上]
下肢浮肿 {下肢浮肿},[按之没指]
动则气促 {动则气促}
发槁齿摇 {发槁,牙齿脱落}
﻿腰膝酸软 {腰痛如折},[持续不已,须服药可缓解]
五心烦热 {手足欲握冷物则舒}
口干咽燥 {口干咽燥},[欲饮水,饮而不解]
头晕 {头晕}[不止,持续发生]
耳鸣 [经常发生,不能缓解]
耳聋 [听力重度减退]
潮热盗汗 {周身潮热},[汗出如水洗,经常出现]
骨蒸发热 {骨蒸发热}[明显,经常出现]
形体消瘦 {形体极度消瘦}
失眠 [彻夜]{难眠}
健忘 [远事遗忘]
齿松发脱 {牙齿多数脱落,头发稀少}
遗精 [每日遗精1次以上]
早泄 [未触即泄]
经 {少、经闭经闭}
舌象 {舌质红瘦无津,干裂无苔}
脉象 {脉沉细或兼数,无力}
﻿喘促气短 [安静时即气短,影响工作或生活]
咳声低弱 [咳声明显低弱]
易患感冒 {每年感冒}[12次以上]
久咳不愈 [连续或每年累计咳嗽3个月以上者]
自汗 [皮肤汗出如水溃状]
恶风 [显著恶风需避风或添衣被]
神疲精神 [萎靡不振]
乏力 [不动亦乏]
少气 {懒言}[不欲语言]
喘促气短 [安静时即气短,影响工作或生活]
咳声低弱 [声明显低弱]
易患感冒 {每年感冒}[12次以上]
久咳 {不愈}[连续或每年累计咳嗽3个月以上者]
自汗 [皮肤汗出如水溃状]
恶风 [显著恶风需避风或添衣被]
神疲精神 [萎靡不振]
乏力 [不动亦乏]
少气 {懒言}[不欲语言]
