腰膝酸软 [介乎两者之间]
下肢疼痛 [4~6度]
下肢痿弱 [行走(300m~1sm)后感下肢酸软无力]
步履艰难 短距离行走[(10n~100m)即感困难]
目眩 [时有]{目眩},[劳累后加重,影响日常生活]
食少纳呆 {无食欲},饭量比病前[减少1/3]
体倦乏力 {倦怠}[较甚,勉强支持日常活动]
食后腹胀 {腹胀不适}在[半小时至1小时内较甚,部分影响日常生活,或需服对症药物]
大便异常 {烂便、溏便},[4~5次/日,或稀便1-2次/日]
神疲懒言 {精神疲乏,思睡,懒于言语,多问少答}
口淡不渴 [时觉]{口淡无味,饮水较平日减少}
腹痛 [绵绵有时隐隐]{腹痛,持续时间[不超过2小时]}
恶心呕吐 [时有]{恶心,偶有欲呕}
脘闷 {食后脘闷},[2小时内自行缓解]
肠鸣 [有时]{肠鸣}
面色萎黄 {面色萎黄少泽}
浮肿 {面目匹肢浮肿}
排便无力 {临厕努挣方出}
脘胁胀痛 [每天疼痛日时间少于2小时]
腹胀 {食后腹胀}[少于1小时]
食少 {食量较平时}[减少1/3以下]
便澹不爽 {大便稍溏},[每日1次]
情绪抑郁或烦躁 {易怒易发情绪低落抑郁或烦躁发怒}
喜太息 {精神刺激则太息发作}
肠鸣矢气 {肠鸣矢气发作}[较频]
腹痛欲泄 {泄后痛减}[经常发作],{遇精神刺激加重}
脘胁胀满或胀痛 {呈胀闷隐痛,疼痛时间较长,偶需或不需服药]
吞酸 [时有]{吞酸}
嗳气 [每日4~9次]
呃逆 [每日4~9次]
情志抑郁 [经常发生,需服药治疗]
不欲 [时]{不欲食}
善太息 [时有]发生
胃脘 噌杂[时有发生]
脘腹痞闷 {食后脘闷腹胀},[2小时内自行缓解]
口淡不渴 [时觉]{口淡无味、饮水较平日减少]
口腻 [有时]{觉口中粘腻}
食少纳呆 {食欲不佳,食量减少}[1/3~1/2]
大便溏泄 [每日2~4次],{稀搪,不成形}
头身困重 {困重}较[明显,活动减少]
怯寒 {怯寒不加衣}
腹满 [时有]{腹满},每次[不超过4小时]
腹痛 [2~3次/日发作,{疼痛[较明显,但能忍受]}
肠鸣 [有时]{肠鸣}
肢体浮肿 {面目四肢浮肿}
恶心欲呕 [时有]{恶心},[偶有]{欲呕}
身目发黄 {身目色黄}
带下量多 {白带[较平时增多]}
脘腹胀闷 {食后院闷腹胀,2小时内自行缓解}
口渴少饮 [有时]{觉口渴,但不思饮水}
食少纳呆 {食欲不佳,食量减少}[1/3--1/2]
便溏不爽 {大便稀溏[每日3-4次],{便时不爽}
肢体困重 {困重}较[明显],{活动减少}
身热不扬 {全身发热,按之较热}
腹胀满 [时有]{腹胀满,每次不超过4小时}
恶心欲呕 [时有]{恶心},[偶有]{欲呕}
身目发黄 {身目色黄
胃脘灼热 {胃脘}[时有灼热感,尚可忍受]
胃脘疼痛 疼痛[较明显,尚难忍受,时发时止,或隐痛,每次持续2小时以上]
口渴喜饮 [有时]{口干、饮水量较平时增加}[1/2~1倍]
口臭 [旁人可闻及明显]{口臭}
消谷善饥 {每于食后2小时即有饥饿感,食量增加}[1/2以上,1倍以下]
牙龈肿痛 [超出1个牙位],{红肿疼痛明显,尚可忍受}
呕血或齿衄 [每3日出现1次以上,出血量较少]
大便秘结 {硬结,便难}、[2~3日大便1次]
小便短黄 {小便短黄稍热}
口爆咽干 [时觉]{口干咽燥}
饥不欲食 [经常]{有饥饿感,且食量减少}[1/3以上,2/3以下]
胃脘灼热 {胃脘[时有]隐隐灼热感},持续[时间不超过2小时]
胃脘隐痛 [时有]{隐痛,持续1~2小时}
胃脘嘈杂 [每日]均有发生
脘痞不舒 每日均有发生,但[时发时止]
十呕呃逆 [有时发生]
大便干结 {硬结,便难},[2~3日大便1次]
气短 {稍动即气短}
神疲 {精神疲倦},[勉强坚持日常工作]
乏力 {动则即乏}
自汗 {皮肤潮湿}
懒言 {懒于言语}
面色淡白,萎黄 {淡白无华}
头晕眼花 [经常发生]
心悸 [时有发生]
失眠 每日[睡眠少于4小时],但能坚持正常工作
手足麻木 [经常发生],可以缓解
月经量少、色淡 {月经延期,量少色淡}
脉象 {细而无力}
舌质 {淡白}
刺痛、痛有定处,拒按每天疼痛时间 [少于3小时,按之痛甚,服一般药可缓解
络淤血 [2个以上部位]脉络瘀血]
皮下瘀斑 [全身3处以上瘀斑]
瘙积 {按之较硬,疼痛}
出血 [中量]出血
痛经,月经黑 {有血块、闭经时有痛经,色黑有块}
舌质紫暗,舌体瘀斑、瘀点 {舌紫暗,有瘀斑、瘀点}
涩脉或无脉 {细涩}
肌肤甲错 {手足皮肤粗糙起鳞屑}
肢体麻木或偏瘫 {自觉肢体麻木,[不能缓解],轻度偏瘫}
痴癲狂躁 [时有]发作,劝慰可止
善忘 {近事遗忘}
腰膝酸软 {腰膝酸软}[时而作痛]
性欲减退 [偶有性要求]
畏寒肢冷 {畏寒,四肢发冷}
精神萎靡 {精神萎靡不振}
夜尿频多 [夜尿3次]
下肢浮肿 {下肢浮肿},[按之凹陷]
动则气促 {上楼则气促}
发槁齿摇 {发槁,牙齿松动}
腰膝酸软 {隐隐酸软,须常变体位}
五心烦热 {手足欲露衣被外}
口干咽燥 {口干咽燥,饮水可暂解}
头晕 [经常发生]
耳鸣 [经常发生]
耳聋听力 [中度减退]
潮热盗汗 {胸背潮热,潮湿},[反复出现]
骨蒸发热 {骨蒸发热}[反复出现]
形体消瘦 {形体}[中度消瘦]
失眠 每日[睡眠不足2~3小时,入睡困难]
健忘 {近事遗忘}
齿松发脱 牙齿[少数脱落],[大量脱发]
遗精 [每周遗精3~4次]
早泄 [一触即泄]
经少、经闭 {月经量少色红},[数月一行]
舌象舌质红而干 {少津,少苔}
脉象 {沉细或兼数}
喘促 {气短动则气促}
咳声低弱 {咳声弱}
易患感冒 [每年感冒10次以上]
久咳不愈 [连续或每年累计咳嗽2~3个月者]
自汗 {皮肤潮湿}
恶风 [显著]{恶风}
神疲 {精神疲乏}
乏力 {动则即乏}
少气懒言 {懒于言语}
喘促气短 {动则气促}
咳声低弱 {咳声弱咳}
易患感冒 [每年感冒10次以上]
久咳不愈 [连续或每年累计咳嗽2~3个月者]
自汗 {皮肤潮湿}
恶风 [显著]{恶风}
神疲 {精神疲乏}
乏力 {动则即乏}
少气懒言 {懒于言语}
